gas,de0,re0,c60,de2,re2,c62,b,mu,e_rate,ie_rate,tot_rate
N2,19.97132478219435,6.319050033666612,350.04,60.0,5.6,191.04,1.99824,21.184884872962293,2.8240463984596604,0.5908221806157412,3.4148685790754016
N2,19.97132478219435,6.319050033666612,350.04,62.0,5.6,191.04,1.99824,21.184884872962293,2.8234988138092723,0.5901562704138352,3.4136550842231075
N2,19.97132478219435,6.319050033666612,350.04,64.0,5.6,191.04,1.99824,21.184884872962293,2.825399514949232,0.5898060809522189,3.4152055959014502
N2,19.97132478219435,6.319050033666612,350.04,66.0,5.6,191.04,1.99824,21.184884872962293,2.825830439893067,0.5897154657352697,3.4155459056283366
N2,19.97132478219435,6.319050033666612,350.04,68.0,5.6,191.04,1.99824,21.184884872962293,2.8275392768117014,0.5899372958550259,3.417476572666727
N2,19.97132478219435,6.319050033666612,350.04,70.0,5.6,191.04,1.99824,21.184884872962293,2.825774956874318,0.5904575723848843,3.416232529259202
N2,19.97132478219435,6.319050033666612,350.04,72.0,5.6,191.04,1.99824,21.184884872962293,2.826207922629306,0.5912209321313592,3.417428854760665
N2,19.97132478219435,6.319050033666612,350.04,74.0,5.6,191.04,1.99824,21.184884872962293,2.8239382925379224,0.5921966506679593,3.4161349432058814
N2,19.97132478219435,6.319050033666612,350.04,76.0,5.6,191.04,1.99824,21.184884872962293,2.823087500633785,0.5934866453934526,3.416574146027238
N2,19.97132478219435,6.319050033666612,350.04,78.0,5.6,191.04,1.99824,21.184884872962293,2.81943177874654,0.594865383508295,3.4142971622548357
N2,19.97132478219435,6.319050033666612,350.04,80.0,5.6,191.04,1.99824,21.184884872962293,2.818907732706164,0.5963395750966587,3.4152473078028227
N2,19.97132478219435,6.319050033666612,350.04,82.0,5.6,191.04,1.99824,21.184884872962293,2.814162362780071,0.5979102703203115,3.4120726331003826
N2,19.97132478219435,6.319050033666612,350.04,84.0,5.6,191.04,1.99824,21.184884872962293,2.8114813801770047,0.599536865503169,3.4110182456801734
N2,19.97132478219435,6.319050033666612,350.04,86.0,5.6,191.04,1.99824,21.184884872962293,2.8062528350396785,0.6012292776556998,3.4074821126953783
N2,19.97132478219435,6.319050033666612,350.04,88.0,5.6,191.04,1.99824,21.184884872962293,2.8046474684098497,0.6028031636346117,3.407450632044461
N2,19.97132478219435,6.319050033666612,350.04,90.0,5.6,191.04,1.99824,21.184884872962293,2.798798926214193,0.6043145517147512,3.403113477928944
N2,19.97132478219435,6.319050033666612,350.04,92.0,5.6,191.04,1.99824,21.184884872962293,2.7953453334202947,0.6057439027859107,3.401089236206205
N2,19.97132478219435,6.319050033666612,350.04,94.0,5.6,191.04,1.99824,21.184884872962293,2.7893666075048764,0.6071228082101939,3.3964894157150702
N2,19.97132478219435,6.319050033666612,350.04,96.0,5.6,191.04,1.99824,21.184884872962293,2.787887905520319,0.6082404724013063,3.3961283779216256
N2,19.97132478219435,6.319050033666612,350.04,98.0,5.6,191.04,1.99824,21.184884872962293,2.782725198579985,0.6092616724090556,3.3919868709890406
N2,19.97132478219435,6.319050033666612,350.04,100.0,5.6,191.04,1.99824,21.184884872962293,2.779199404814744,0.6100861615146983,3.3892855663294426
N2,19.97132478219435,6.319050033666612,350.04,102.0,5.6,191.04,1.99824,21.184884872962293,2.7737845510553205,0.6108955218508845,3.384680072906205
N2,19.97132478219435,6.319050033666612,350.04,104.0,5.6,191.04,1.99824,21.184884872962293,2.7728237609791044,0.6112550992213797,3.384078860200484
N2,19.97132478219435,6.319050033666612,350.04,106.0,5.6,191.04,1.99824,21.184884872962293,2.769942792802462,0.611513435060198,3.38145622786266
N2,19.97132478219435,6.319050033666612,350.04,108.0,5.6,191.04,1.99824,21.184884872962293,2.7659335045305458,0.6116013857673426,3.377534890297888
N2,19.97132478219435,6.319050033666612,350.04,110.0,5.6,191.04,1.99824,21.184884872962293,2.76187714130999,0.6117192055332252,3.373596346843215
N2,19.97132478219435,6.319050033666612,350.04,2.0,5.833333333333333,191.04,1.99824,21.184884872962293,3.3793412242056364,0.0194404177020642,3.398781641907701
N2,19.97132478219435,6.319050033666612,350.04,4.0,5.833333333333333,191.04,1.99824,21.184884872962293,3.341350057084812,0.0592670594376215,3.400617116522433
N2,19.97132478219435,6.319050033666612,350.04,6.0,5.833333333333333,191.04,1.99824,21.184884872962293,3.289079301216887,0.1142595752336063,3.4033388764504933
N2,19.97132478219435,6.319050033666612,350.04,8.0,5.833333333333333,191.04,1.99824,21.184884872962293,3.228513913972058,0.1784722226735929,3.406986136645651
N2,19.97132478219435,6.319050033666612,350.04,10.0,5.833333333333333,191.04,1.99824,21.184884872962293,3.165901539869435,0.2453236892292266,3.4112252290986613
N2,19.97132478219435,6.319050033666612,350.04,12.0,5.833333333333333,191.04,1.99824,21.184884872962293,3.106910610825312,0.3088227500294057,3.415733360854717
N2,19.97132478219435,6.319050033666612,350.04,14.0,5.833333333333333,191.04,1.99824,21.184884872962293,3.05486964175413,0.3647091074529571,3.419578749207087
N2,19.97132478219435,6.319050033666612,350.04,16.0,5.833333333333333,191.04,1.99824,21.184884872962293,3.0121299283366776,0.4108856897814935,3.4230156181181712
N2,19.97132478219435,6.319050033666612,350.04,18.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.978553660853545,0.4472716597887189,3.425825320642264
N2,19.97132478219435,6.319050033666612,350.04,20.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.9530504755328093,0.4753294830616718,3.4283799585944807
N2,19.97132478219435,6.319050033666612,350.04,22.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.932133792566437,0.4972686284847351,3.429402421051172
N2,19.97132478219435,6.319050033666612,350.04,24.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.914109321918937,0.5152398166040177,3.429349138522955
N2,19.97132478219435,6.319050033666612,350.04,26.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.897581700113097,0.5309769901000446,3.428558690213141
N2,19.97132478219435,6.319050033666612,350.04,28.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.8817167537181687,0.5455932787290816,3.4273100324472505
N2,19.97132478219435,6.319050033666612,350.04,30.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.8653875738908,0.559493810618677,3.4248813845094768
N2,19.97132478219435,6.319050033666612,350.04,32.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.8498953376672143,0.5726469870145694,3.422542324681784
N2,19.97132478219435,6.319050033666612,350.04,34.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.8348791363501418,0.5848496128339192,3.419728749184061
N2,19.97132478219435,6.319050033666612,350.04,36.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.821522411647855,0.5956403468007968,3.417162758448652
N2,19.97132478219435,6.319050033666612,350.04,38.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.808699454117693,0.6048715228136872,3.4135709769313807
N2,19.97132478219435,6.319050033666612,350.04,40.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.7990879630698773,0.6123957141278803,3.411483677197757
N2,19.97132478219435,6.319050033666612,350.04,42.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.790607723886327,0.6182910432044286,3.408898767090756
N2,19.97132478219435,6.319050033666612,350.04,44.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.783215733782108,0.622704365985496,3.4059200997676045
N2,19.97132478219435,6.319050033666612,350.04,46.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.7793465379344315,0.625920888730821,3.4052674266652527
N2,19.97132478219435,6.319050033666612,350.04,48.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.7755435963895283,0.6281616313436849,3.403705227733213
N2,19.97132478219435,6.319050033666612,350.04,50.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.7714376545474626,0.6297534019510695,3.4011910564985324
N2,19.97132478219435,6.319050033666612,350.04,52.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.770416600250619,0.6309278913744325,3.401344491625052
N2,19.97132478219435,6.319050033666612,350.04,54.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.7695991104651774,0.6318941324173152,3.4014932428824927
N2,19.97132478219435,6.319050033666612,350.04,56.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.766384680325781,0.6328019750356281,3.39918665536141
N2,19.97132478219435,6.319050033666612,350.04,58.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.765834561096965,0.6337205710923707,3.399555132189336
N2,19.97132478219435,6.319050033666612,350.04,60.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.7652122154967014,0.6348169202687601,3.400029135765461
N2,19.97132478219435,6.319050033666612,350.04,62.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.761577444441888,0.6360706298490918,3.39764807429098
N2,19.97132478219435,6.319050033666612,350.04,64.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.759877046835789,0.6373789662751326,3.3972560131109213
N2,19.97132478219435,6.319050033666612,350.04,66.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.758069639473665,0.6388871187598764,3.396956758233541
N2,19.97132478219435,6.319050033666612,350.04,68.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.754385592788936,0.6404899745798098,3.394875567368746
N2,19.97132478219435,6.319050033666612,350.04,70.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.7504734188599813,0.6420422921637619,3.3925157110237434
N2,19.97132478219435,6.319050033666612,350.04,72.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.74794163624838,0.6436052993041581,3.391546935552538
N2,19.97132478219435,6.319050033666612,350.04,74.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.74537310508347,0.6450913151768727,3.390464420260343
N2,19.97132478219435,6.319050033666612,350.04,76.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.739126648083559,0.6464694789950778,3.385596127078637
N2,19.97132478219435,6.319050033666612,350.04,78.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.7351521822591542,0.6476604180276624,3.3828126002868166
N2,19.97132478219435,6.319050033666612,350.04,80.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.731215046551497,0.6487280025813063,3.3799430491328035
N2,19.97132478219435,6.319050033666612,350.04,82.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.7256530278437,0.6495863154469166,3.375239343290616
N2,19.97132478219435,6.319050033666612,350.04,84.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.72275752322138,0.6501100847630514,3.3728676079844315
N2,19.97132478219435,6.319050033666612,350.04,86.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.7184900974343016,0.6505079752385676,3.368998072672869
N2,19.97132478219435,6.319050033666612,350.04,88.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.71489070495931,0.6507464489284299,3.3656371538877403
N2,19.97132478219435,6.319050033666612,350.04,90.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.71052302780265,0.6504984885626044,3.361021516365255
N2,19.97132478219435,6.319050033666612,350.04,92.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.7075363469620437,0.6501943445316422,3.357730691493685
N2,19.97132478219435,6.319050033666612,350.04,94.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.7053861215312063,0.6497194164071151,3.355105537938321
N2,19.97132478219435,6.319050033666612,350.04,96.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.7014272489000173,0.649059303441442,3.3504865523414598
N2,19.97132478219435,6.319050033666612,350.04,98.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.699536984809416,0.648127749032726,3.3476647338421417
N2,19.97132478219435,6.319050033666612,350.04,100.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.6973632478628797,0.6472242558527618,3.3445875037156414
N2,19.97132478219435,6.319050033666612,350.04,102.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.695576273197909,0.6462857608520944,3.341862034050004
N2,19.97132478219435,6.319050033666612,350.04,104.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.6938151746789067,0.6450959124595504,3.3389110871384573
N2,19.97132478219435,6.319050033666612,350.04,106.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.694089007288323,0.6439689790588204,3.338057986347143
N2,19.97132478219435,6.319050033666612,350.04,108.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.6921303948505537,0.6428669179075328,3.3349973127580865
N2,19.97132478219435,6.319050033666612,350.04,110.0,5.833333333333333,191.04,1.99824,21.184884872962293,2.690838045304948,0.6416593778018144,3.332497423106762
N2,19.97132478219435,6.319050033666612,350.04,2.0,6.066666666666666,191.04,1.99824,21.184884872962293,3.375916924877095,0.02286848860689,3.398785413483985
N2,19.97132478219435,6.319050033666612,350.04,4.0,6.066666666666666,191.04,1.99824,21.184884872962293,3.3317357063897526,0.06905606572224,3.4007917721119925
N2,19.97132478219435,6.319050033666612,350.04,6.0,6.066666666666666,191.04,1.99824,21.184884872962293,3.2723417351726733,0.1316571367962815,3.403998871968955
N2,19.97132478219435,6.319050033666612,350.04,8.0,6.066666666666666,191.04,1.99824,21.184884872962293,3.204348087465545,0.2036238305680395,3.407971918033584
N2,19.97132478219435,6.319050033666612,350.04,10.0,6.066666666666666,191.04,1.99824,21.184884872962293,3.135249162619164,0.2776999002816007,3.4129490629007644
N2,19.97132478219435,6.319050033666612,350.04,12.0,6.066666666666666,191.04,1.99824,21.184884872962293,3.0696917147231977,0.3476588308366289,3.417350545559826
N2,19.97132478219435,6.319050033666612,350.04,14.0,6.066666666666666,191.04,1.99824,21.184884872962293,3.011840675847922,0.40941677724943,3.4212574530973523
N2,19.97132478219435,6.319050033666612,350.04,16.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.96362340094024,0.4611056923798307,3.4247290933200705
N2,19.97132478219435,6.319050033666612,350.04,18.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.9248976812400618,0.503077468415429,3.4279751496554907
N2,19.97132478219435,6.319050033666612,350.04,20.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.891928259979592,0.5367268352397327,3.428655095219325
N2,19.97132478219435,6.319050033666612,350.04,22.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.8653642230003515,0.5639030800656719,3.4292673030660232
N2,19.97132478219435,6.319050033666612,350.04,24.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.8422863241806526,0.5861702440137695,3.428456568194422
N2,19.97132478219435,6.319050033666612,350.04,26.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.820876353137659,0.6047835820669815,3.42565993520464
N2,19.97132478219435,6.319050033666612,350.04,28.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.802490173917669,0.6204812298768272,3.422971403794496
N2,19.97132478219435,6.319050033666612,350.04,30.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.7860138146251585,0.6334028382283836,3.419416652853542
N2,19.97132478219435,6.319050033666612,350.04,32.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.770572956788867,0.6438265133543882,3.4143994701432554
N2,19.97132478219435,6.319050033666612,350.04,34.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.7586222563969907,0.6518232080624717,3.4104454644594626
N2,19.97132478219435,6.319050033666612,350.04,36.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.7470845498646925,0.6577855385417871,3.40487008840648
N2,19.97132478219435,6.319050033666612,350.04,38.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.7383623621048048,0.6621309506572176,3.4004933127620225
N2,19.97132478219435,6.319050033666612,350.04,40.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.7311151219896628,0.6653273883091514,3.3964425102988143
N2,19.97132478219435,6.319050033666612,350.04,42.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.723747132645385,0.6679161564969702,3.391663289142355
N2,19.97132478219435,6.319050033666612,350.04,44.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.717701120049321,0.6700623840561463,3.387763504105468
N2,19.97132478219435,6.319050033666612,350.04,46.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.711958578939983,0.6721369345559877,3.384095513495971
N2,19.97132478219435,6.319050033666612,350.04,48.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.706126145140938,0.6741915485888159,3.3803176937297543
N2,19.97132478219435,6.319050033666612,350.04,50.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.70092794180607,0.6762261103162603,3.37715405212233
N2,19.97132478219435,6.319050033666612,350.04,52.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.695610737077957,0.678007773743003,3.3736185108209606
N2,19.97132478219435,6.319050033666612,350.04,54.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.69055960761167,0.6797184816290767,3.3702780892407462
N2,19.97132478219435,6.319050033666612,350.04,56.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.6858540063229106,0.6814328215509162,3.3672868278738277
N2,19.97132478219435,6.319050033666612,350.04,58.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.6805434126238983,0.6831382420683421,3.36368165469224
N2,19.97132478219435,6.319050033666612,350.04,60.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.675224529203566,0.6848838295418188,3.3601083587453844
N2,19.97132478219435,6.319050033666612,350.04,62.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.670351051103108,0.6864682246404207,3.356819275743528
N2,19.97132478219435,6.319050033666612,350.04,64.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.6671039787734263,0.6876452696254073,3.354749248398833
N2,19.97132478219435,6.319050033666612,350.04,66.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.663768085574448,0.6883408866859269,3.3521089722603747
N2,19.97132478219435,6.319050033666612,350.04,68.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.6565586103812238,0.6866732384649744,3.3432318488461976
N2,19.97132478219435,6.319050033666612,350.04,70.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.6506124672903217,0.6862572328044567,3.3368697000947787
N2,19.97132478219435,6.319050033666612,350.04,72.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.649028829473405,0.685317085739115,3.33434591521252
N2,19.97132478219435,6.319050033666612,350.04,74.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.6466281136872034,0.6840758880715121,3.330704001758716
N2,19.97132478219435,6.319050033666612,350.04,76.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.6441976289808533,0.682574520842186,3.32677214982304
N2,19.97132478219435,6.319050033666612,350.04,78.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.6405905644294227,0.6810433872532642,3.321633951682687
N2,19.97132478219435,6.319050033666612,350.04,80.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.639246957274472,0.6796401138634209,3.3188870711378926
N2,19.97132478219435,6.319050033666612,350.04,82.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.6388381064222304,0.6784197308416992,3.3172578372639294
N2,19.97132478219435,6.319050033666612,350.04,84.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.635843166671126,0.6777889033226522,3.3136320699937785
N2,19.97132478219435,6.319050033666612,350.04,86.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.632204888121445,0.6772994931731143,3.309504381294559
N2,19.97132478219435,6.319050033666612,350.04,88.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.630954786469798,0.677043654948339,3.307998441418137
N2,19.97132478219435,6.319050033666612,350.04,90.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.6276497305043964,0.679266426634389,3.3069161571387853
N2,19.97132478219435,6.319050033666612,350.04,92.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.621355598716037,0.6790294781879874,3.300385076904025
N2,19.97132478219435,6.319050033666612,350.04,94.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.6160130611267687,0.6784914777131118,3.2945045388398806
N2,19.97132478219435,6.319050033666612,350.04,96.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.610336665668829,0.6781131531372488,3.288449818806078
N2,19.97132478219435,6.319050033666612,350.04,98.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.612628903394111,0.6763163815955898,3.2889452849897007
N2,19.97132478219435,6.319050033666612,350.04,100.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.61728645477864,0.6744575883490992,3.2917440431277387
N2,19.97132478219435,6.319050033666612,350.04,102.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.624059209900586,0.6729856751748581,3.297044885075444
N2,19.97132478219435,6.319050033666612,350.04,104.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.6267650696710816,0.6713761403297913,3.298141210000873
N2,19.97132478219435,6.319050033666612,350.04,106.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.631020759710483,0.6694131523168902,3.300433912027373
N2,19.97132478219435,6.319050033666612,350.04,108.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.626052348020572,0.6682459189598751,3.294298266980447
N2,19.97132478219435,6.319050033666612,350.04,110.0,6.066666666666666,191.04,1.99824,21.184884872962293,2.6118345989489917,0.6677334730511084,3.2795680720001
N2,19.97132478219435,6.319050033666612,350.04,2.0,6.3,191.04,1.99824,21.184884872962293,3.364400227245205,0.0343824449822156,3.3987826722274206
N2,19.97132478219435,6.319050033666612,350.04,4.0,6.3,191.04,1.99824,21.184884872962293,3.295002704366436,0.1058109697001111,3.400813674066547
N2,19.97132478219435,6.319050033666612,350.04,6.0,6.3,191.04,1.99824,21.184884872962293,3.204759147074226,0.1991485341462274,3.403907681220453
N2,19.97132478219435,6.319050033666612,350.04,8.0,6.3,191.04,1.99824,21.184884872962293,3.1097545846174106,0.2981073366043914,3.407861921221801
N2,19.97132478219435,6.319050033666612,350.04,10.0,6.3,191.04,1.99824,21.184884872962293,3.0230892605527595,0.3894774475878751,3.412566708140634
N2,19.97132478219435,6.319050033666612,350.04,12.0,6.3,191.04,1.99824,21.184884872962293,2.951212802369103,0.4658585547239284,3.417071357093032
N2,19.97132478219435,6.319050033666612,350.04,14.0,6.3,191.04,1.99824,21.184884872962293,2.8963451209150666,0.524827075108041,3.4211721960231074
N2,19.97132478219435,6.319050033666612,350.04,16.0,6.3,191.04,1.99824,21.184884872962293,2.8571028384005923,0.5670669156370288,3.424169754037621
N2,19.97132478219435,6.319050033666612,350.04,18.0,6.3,191.04,1.99824,21.184884872962293,2.8309183852958624,0.5957494319943669,3.4266678172902294
N2,19.97132478219435,6.319050033666612,350.04,20.0,6.3,191.04,1.99824,21.184884872962293,2.81286246029492,0.6156036533847437,3.428466113679664
N2,19.97132478219435,6.319050033666612,350.04,22.0,6.3,191.04,1.99824,21.184884872962293,2.796098391246005,0.6318042176866971,3.427902608932702
N2,19.97132478219435,6.319050033666612,350.04,24.0,6.3,191.04,1.99824,21.184884872962293,2.779138185121605,0.6475253440234624,3.4266635291450678
N2,19.97132478219435,6.319050033666612,350.04,26.0,6.3,191.04,1.99824,21.184884872962293,2.7617674769259533,0.6631749027538886,3.424942379679842
N2,19.97132478219435,6.319050033666612,350.04,28.0,6.3,191.04,1.99824,21.184884872962293,2.74359959377981,0.6779025618105475,3.4215021555903578
N2,19.97132478219435,6.319050033666612,350.04,30.0,6.3,191.04,1.99824,21.184884872962293,2.728202768801076,0.6903578515423868,3.418560620343462
N2,19.97132478219435,6.319050033666612,350.04,32.0,6.3,191.04,1.99824,21.184884872962293,2.7144686460330343,0.6994165340059424,3.4138851800389767
N2,19.97132478219435,6.319050033666612,350.04,34.0,6.3,191.04,1.99824,21.184884872962293,2.705050346022867,0.7040089084411326,3.409059254464
N2,19.97132478219435,6.319050033666612,350.04,36.0,6.3,191.04,1.99824,21.184884872962293,2.700297641485737,0.7038397519250957,3.4041373934108323
N2,19.97132478219435,6.319050033666612,350.04,38.0,6.3,191.04,1.99824,21.184884872962293,2.6956552868044072,0.7011924052684392,3.396847692072846
N2,19.97132478219435,6.319050033666612,350.04,40.0,6.3,191.04,1.99824,21.184884872962293,2.688827338396417,0.6993577753410386,3.3881851137374555
N2,19.97132478219435,6.319050033666612,350.04,42.0,6.3,191.04,1.99824,21.184884872962293,2.676699172292442,0.7006716458967873,3.377370818189229
N2,19.97132478219435,6.319050033666612,350.04,44.0,6.3,191.04,1.99824,21.184884872962293,2.6625500817136447,0.7045469795686206,3.3670970612822653
N2,19.97132478219435,6.319050033666612,350.04,46.0,6.3,191.04,1.99824,21.184884872962293,2.6509324415132585,0.7081705829462163,3.3591030244594746
N2,19.97132478219435,6.319050033666612,350.04,48.0,6.3,191.04,1.99824,21.184884872962293,2.640296302094905,0.7105661466241265,3.350862448719031
N2,19.97132478219435,6.319050033666612,350.04,50.0,6.3,191.04,1.99824,21.184884872962293,2.6309911039979914,0.7140495763576968,3.345040680355688
N2,19.97132478219435,6.319050033666612,350.04,52.0,6.3,191.04,1.99824,21.184884872962293,2.621944999390551,0.7180191085008242,3.339964107891375
N2,19.97132478219435,6.319050033666612,350.04,54.0,6.3,191.04,1.99824,21.184884872962293,2.61752032655557,0.7203865513508276,3.337906877906398
N2,19.97132478219435,6.319050033666612,350.04,56.0,6.3,191.04,1.99824,21.184884872962293,2.623520763579237,0.7194513980547965,3.3429721616340338
N2,19.97132478219435,6.319050033666612,350.04,58.0,6.3,191.04,1.99824,21.184884872962293,2.6287791919935355,0.7158718618264123,3.3446510538199474
N2,19.97132478219435,6.319050033666612,350.04,60.0,6.3,191.04,1.99824,21.184884872962293,2.6234237193870924,0.7134410625146413,3.3368647819017343
N2,19.97132478219435,6.319050033666612,350.04,62.0,6.3,191.04,1.99824,21.184884872962293,2.6109726278960563,0.7133674240136897,3.3243400519097457
N2,19.97132478219435,6.319050033666612,350.04,64.0,6.3,191.04,1.99824,21.184884872962293,2.5974453002155773,0.714285949256642,3.3117312494722198
N2,19.97132478219435,6.319050033666612,350.04,66.0,6.3,191.04,1.99824,21.184884872962293,2.592315025141783,0.7142630617161596,3.306578086857942
N2,19.97132478219435,6.319050033666612,350.04,68.0,6.3,191.04,1.99824,21.184884872962293,2.597491308189624,0.7142104023526753,3.3117017105422986
N2,19.97132478219435,6.319050033666612,350.04,70.0,6.3,191.04,1.99824,21.184884872962293,2.5970114430103903,0.7145973605003321,3.3116088035107225
N2,19.97132478219435,6.319050033666612,350.04,72.0,6.3,191.04,1.99824,21.184884872962293,2.583385014964139,0.7136736452389886,3.297058660203128
N2,19.97132478219435,6.319050033666612,350.04,74.0,6.3,191.04,1.99824,21.184884872962293,2.5733303289230225,0.7146402628640571,3.2879705917870794
N2,19.97132478219435,6.319050033666612,350.04,76.0,6.3,191.04,1.99824,21.184884872962293,2.5645985718060493,0.7133217075311513,3.277920279337201
N2,19.97132478219435,6.319050033666612,350.04,78.0,6.3,191.04,1.99824,21.184884872962293,2.561369769051865,0.7114835417388583,3.272853310790723
N2,19.97132478219435,6.319050033666612,350.04,80.0,6.3,191.04,1.99824,21.184884872962293,2.564420355281011,0.708074884755567,3.2724952400365783
N2,19.97132478219435,6.319050033666612,350.04,82.0,6.3,191.04,1.99824,21.184884872962293,2.570329791361714,0.7072341021941512,3.277563893555865
N2,19.97132478219435,6.319050033666612,350.04,84.0,6.3,191.04,1.99824,21.184884872962293,2.5629673082601347,0.7084571804048038,3.2714244886649384
N2,19.97132478219435,6.319050033666612,350.04,86.0,6.3,191.04,1.99824,21.184884872962293,2.5533538845799457,0.7078307976384712,3.261184682218417
N2,19.97132478219435,6.319050033666612,350.04,88.0,6.3,191.04,1.99824,21.184884872962293,2.542493193295072,0.7091850313514507,3.2516782246465223
N2,19.97132478219435,6.319050033666612,350.04,90.0,6.3,191.04,1.99824,21.184884872962293,2.532364868005032,0.7072762526874855,3.239641120692518
N2,19.97132478219435,6.319050033666612,350.04,92.0,6.3,191.04,1.99824,21.184884872962293,2.530318664537443,0.7030131991942004,3.2333318637316437
N2,19.97132478219435,6.319050033666612,350.04,94.0,6.3,191.04,1.99824,21.184884872962293,2.539213530963817,0.6983238951523819,3.2375374261161998
